Subject,Scan,Mean_Relative_RMS_Displacement,Max_Relative_RMS_Displacement,Movements_gt_threshold,Mean_Relative_Mean_Rotation,Mean_Relative_Maxdisp,Max_Relative_Maxdisp,Max_Abs_Maxdisp,Max_Relative_Roll,Max_Relative_Pitch,Max_Relative_Yaw,Max_Relative_dS-I,Max_Relative_dL-R,Max_Relative_dP-A,Mean_Relative_Roll,Mean_Relative_Pitch,Mean_Relative_Yaw,Mean_Relative_dS-I,Mean_Relative_dL-R,Mean_Relative_dP-A,Max_Abs_Roll,Max_Abs_Pitch,Max_Abs_Yaw,Max_Abs_dS-I,Max_Abs_dL-R,Max_Abs_dP-A,Mean_Abs_Roll,Mean_Abs_Pitch,Mean_Abs_Yaw,Mean_Abs_dS-I,Mean_Abs_dL-R,Mean_Abs_dP-A,MeanFD,NumFD_greater_than_0.20,rootMeanSquareFD,FDquartile(top1/4thFD),PercentFD_greater_than_0.20,MeanDVARS,MeanFD_Jenkinson
0026107_session_1,rest_1_rest,0.036,0.173,10.000,0.012,-0.002,0.233,1.125,0.094100,0.135300,0.159100,0.458400,0.095400,0.142000,-0.003254,-0.000948,-0.002189,-0.002772,-0.002456,-0.002630,0.443800,0.237100,0.338300,0.589900,0.338000,0.296400,0.100777,0.077887,0.067481,0.233343,0.056896,0.124533,0.1344,37.0000,0.3667,0.2597,20.0000,25.1957,3.0395,
0026108_session_1,rest_1_rest,0.019,0.083,0.000,0.007,0.000,0.112,1.862,0.037600,0.101000,0.030300,0.133800,0.033500,0.090600,0.003874,0.010804,0.000672,0.000826,0.001942,-0.004762,0.445500,1.093100,0.090300,0.169700,0.279900,0.469500,0.150161,0.441575,0.020584,0.063858,0.059789,0.197059,0.0716,1.0000,0.2675,0.1173,0.5405,25.2640,1.7187,
0026109_session_1,rest_1_rest,0.028,0.214,9.000,0.007,0.002,0.396,0.987,0.030500,0.099500,0.043200,0.198800,0.051100,0.229700,0.000885,-0.001486,-0.002225,0.001556,0.000367,-0.001099,0.155300,0.335200,0.331400,0.365000,0.080000,0.202700,0.046557,0.108910,0.130993,0.155334,0.031965,0.052971,0.0924,14.0000,0.3040,0.1905,7.5676,16.8087,2.5445,
0026110_session_1,rest_1_rest,0.012,0.049,0.000,0.004,0.000,0.091,0.382,0.021000,0.111800,0.021600,0.070200,0.028100,0.081400,0.000056,0.000139,0.000175,-0.002379,-0.000337,-0.001351,0.035700,0.097900,0.049100,0.271000,0.052000,0.181900,0.014023,0.037162,0.016751,0.137642,0.011866,0.058342,0.0451,1.0000,0.2124,0.0814,0.5405,19.3217,1.1505,
0026111_session_1,rest_1_rest,0.049,0.197,17.000,0.008,-0.000,0.208,0.696,0.068500,0.194500,0.067000,0.177800,0.057000,0.403000,-0.001295,0.000213,-0.002168,-0.001536,-0.002462,-0.002316,0.147800,0.209400,0.231200,0.232300,0.252500,0.325100,0.065357,0.068477,0.100846,0.089803,0.105208,0.130199,0.1425,32.0000,0.3776,0.2466,17.2973,19.6847,4.5255,
0026112_session_1,rest_1_rest,0.012,0.052,0.000,0.005,0.000,0.142,0.738,0.035300,0.067000,0.035800,0.089600,0.067600,0.054400,-0.000970,0.001985,-0.001754,-0.003719,-0.000927,-0.002293,0.121300,0.239100,0.225500,0.376900,0.125000,0.230400,0.061315,0.117370,0.090739,0.194289,0.060914,0.119080,0.0500,2.0000,0.2237,0.0892,1.0811,18.8744,1.1370,
0026113_session_1,rest_1_rest,0.014,0.082,0.000,0.004,-0.002,0.072,0.590,0.018100,0.044400,0.025200,0.035500,0.021300,0.090000,0.000049,0.002196,-0.000539,0.000245,-0.000619,-0.001425,0.063100,0.325400,0.101100,0.099300,0.130200,0.211500,0.028260,0.103841,0.022755,0.043046,0.025220,0.087826,0.0432,0.0000,0.2079,0.0740,0.0000,19.9936,1.1011,
0026114_session_1,rest_1_rest,0.018,0.251,4.000,0.008,0.002,1.079,1.924,0.159100,0.473300,0.052200,0.374000,0.111200,0.139400,-0.001081,0.002081,-0.001314,0.003448,-0.000555,-0.001605,0.360200,1.005700,0.155200,0.357900,0.174400,0.307700,0.052662,0.090053,0.052684,0.136126,0.045410,0.072920,0.0770,10.0000,0.2775,0.1874,5.4054,21.8714,1.6996,
0026115_session_1,rest_1_rest,0.019,0.125,1.000,0.007,-0.000,0.240,0.843,0.044400,0.111100,0.045300,0.095100,0.066800,0.092300,-0.000409,0.001737,-0.000773,-0.004116,-0.000703,-0.002252,0.061200,0.193600,0.097500,0.512400,0.079000,0.229400,0.022271,0.085201,0.025070,0.203099,0.024591,0.123852,0.0728,3.0000,0.2698,0.1318,1.6216,26.9432,1.7672,
0026116_session_1,rest_1_rest,0.025,0.103,1.000,0.010,-0.005,0.224,1.939,0.089000,0.084800,0.096100,0.065300,0.075300,0.195600,0.007504,0.001947,0.002342,0.006048,0.004401,-0.000628,0.924000,0.305400,0.397000,0.827100,0.503400,0.246700,0.285851,0.076815,0.075486,0.244876,0.186897,0.069247,0.1277,31.0000,0.3573,0.2234,16.7568,21.8994,3.4993,
0026117_session_1,rest_1_rest,0.010,0.033,0.000,0.004,-0.000,0.095,0.875,0.015900,0.058800,0.023500,0.038000,0.020500,0.047600,0.000908,0.003821,0.000644,-0.002382,0.000417,-0.002537,0.093900,0.385100,0.079400,0.284000,0.059300,0.301400,0.035593,0.177817,0.035136,0.132800,0.019410,0.126055,0.0393,0.0000,0.1983,0.0594,0.0000,19.4788,0.8696,
0026118_session_1,rest_1_rest,0.025,0.200,7.000,0.006,-0.001,0.217,1.155,0.048700,0.134700,0.067500,0.198900,0.029200,0.310900,0.000440,-0.004815,-0.002340,-0.002045,-0.001246,0.001116,0.086800,0.591200,0.297400,0.613600,0.182800,0.320400,0.017859,0.107983,0.062838,0.174870,0.033439,0.043002,0.0861,15.0000,0.2934,0.1927,8.1081,22.7079,2.4075,
0026119_session_1,rest_1_rest,0.036,0.622,11.000,0.010,0.000,1.207,1.885,0.144300,0.405200,0.170200,0.629700,0.044100,0.357000,0.000556,-0.005893,0.000236,-0.001321,0.000110,0.000919,0.191600,0.818700,0.200900,0.897900,0.031100,0.296200,0.051129,0.363423,0.023773,0.094527,0.009661,0.106651,0.1002,11.0000,0.3166,0.2256,5.9459,20.9514,2.4510,
0025022_session_2,rest_1_rest,0.050,1.225,18.000,0.025,0.005,1.703,3.143,0.941000,0.948800,0.792400,1.177900,0.489600,1.304300,-0.005177,-0.003732,-0.005722,0.000298,-0.003161,0.001565,0.964200,0.939900,1.577100,0.981700,0.863600,1.641800,0.261859,0.214418,0.251788,0.138390,0.160285,0.190214,0.2366,38.0000,0.4864,0.6566,20.9945,2.2934,4.5946,
0025023_session_2,rest_1_rest,0.020,0.162,1.000,0.006,-0.002,0.168,1.185,0.055300,0.071200,0.030300,0.131800,0.030200,0.095500,-0.002436,-0.003934,0.000306,0.003694,-0.000396,-0.001773,0.258800,0.384300,0.063200,0.432300,0.040000,0.250800,0.134139,0.224153,0.038440,0.120357,0.013329,0.032490,0.0602,1.0000,0.2454,0.1018,0.5525,2.2607,1.2662,
0025024_session_1,rest_1_rest,0.042,0.473,18.000,0.017,-0.003,1.146,2.413,0.130000,0.540900,0.183000,0.756600,0.267400,0.229100,-0.000189,-0.008313,0.000660,0.002655,0.000113,-0.000189,0.137400,1.107300,0.269000,0.619600,0.267400,0.235500,0.036253,0.305176,0.083899,0.134350,0.040514,0.030816,0.1656,32.0000,0.4070,0.4185,17.6796,2.2767,3.3819,
0025025_session_1,rest_1_rest,0.012,0.276,1.000,0.008,-0.010,0.418,2.406,0.045100,0.219100,0.055200,0.302400,0.081600,0.107200,-0.002411,-0.006887,-0.001229,0.002759,-0.001109,0.000145,0.323400,0.997100,0.165900,0.567100,0.146300,0.169100,0.110993,0.240668,0.053964,0.067411,0.060091,0.064201,0.0616,5.0000,0.2482,0.1299,2.7624,2.3141,1.1181,
0025025_session_3,rest_1_rest,0.053,1.890,15.000,0.036,-0.001,9.510,11.319,0.362100,5.018400,0.206200,1.798200,0.084100,0.601100,-0.000426,-0.000607,-0.001425,0.000296,0.000011,-0.001912,0.391900,5.891000,0.348900,2.262900,0.090200,0.693300,0.056015,0.267426,0.023902,0.135126,0.025752,0.066979,0.2172,25.0000,0.4661,0.7216,13.8122,2.5205,3.3105,
0025026_session_2,rest_1_rest,0.112,1.295,41.000,0.048,-0.001,2.649,4.869,0.607200,1.414300,0.274100,1.379500,0.286900,0.294200,-0.001182,0.002096,-0.001522,0.001813,-0.000322,-0.001225,0.804000,2.357600,0.357900,1.506400,0.273100,0.251600,0.109447,0.461938,0.077377,0.236406,0.042416,0.080448,0.3795,70.0000,0.6160,1.1227,38.6740,3.0716,7.4027,
0025027_session_2,rest_1_rest,0.032,0.093,0.000,0.008,-0.001,0.217,0.779,0.072300,0.155400,0.033600,0.277600,0.053700,0.103800,-0.000875,-0.001937,0.000322,0.000777,-0.000258,0.000440,0.148600,0.358100,0.036800,0.182600,0.056300,0.175000,0.059212,0.079841,0.008313,0.055681,0.015600,0.047216,0.0965,4.0000,0.3107,0.1574,2.2099,2.1102,2.2301,
0025028_session_2,rest_1_rest,0.126,0.370,97.000,0.012,-0.009,0.350,2.538,0.083400,0.236800,0.038800,0.395700,0.136700,0.069500,-0.005029,-0.002073,-0.000467,0.010236,-0.004131,-0.002910,0.658100,0.328700,0.077900,1.426900,0.500500,0.340300,0.236917,0.055688,0.036887,0.248561,0.156384,0.106602,0.2435,103.0000,0.4935,0.4265,56.9061,2.2473,7.7595,
0025029_session_2,rest_1_rest,0.015,0.187,1.000,0.005,-0.001,0.213,0.476,0.058200,0.069700,0.024800,0.201500,0.051300,0.039800,-0.000917,0.001089,0.000218,0.001730,-0.000054,-0.000728,0.136500,0.104900,0.052500,0.302000,0.033300,0.085400,0.070153,0.041906,0.012629,0.033993,0.011188,0.019686,0.0718,2.0000,0.2679,0.1241,1.1050,1.9017,1.6340,
0025030_session_2,rest_1_rest,0.012,0.169,1.000,0.005,-0.002,0.190,0.595,0.084400,0.072400,0.031800,0.253800,0.028900,0.109300,0.000903,0.001708,0.001223,0.000499,0.000928,-0.000885,0.154000,0.206800,0.131200,0.216700,0.111100,0.174500,0.027005,0.082774,0.068047,0.093846,0.032474,0.024949,0.0494,1.0000,0.2223,0.0870,0.5525,2.0471,0.9786,
0025031_session_2,rest_1_rest,0.012,0.139,1.000,0.004,0.000,0.171,0.616,0.099700,0.081700,0.034800,0.144300,0.097600,0.034800,-0.000822,0.001954,0.000308,0.002906,-0.000404,-0.001823,0.149000,0.196200,0.073300,0.274600,0.075400,0.167500,0.072517,0.060341,0.020279,0.038945,0.018265,0.040027,0.0515,1.0000,0.2270,0.0888,0.5525,1.9315,1.1158,
0025032_session_2,rest_1_rest,0.026,0.092,0.000,0.007,-0.001,0.104,0.456,0.062900,0.037900,0.054400,0.159900,0.106300,0.058600,-0.001780,0.000685,-0.000318,0.000373,-0.000212,-0.000522,0.212000,0.109000,0.062500,0.168400,0.079400,0.106500,0.094982,0.025006,0.019261,0.056982,0.024114,0.011773,0.1006,1.0000,0.3172,0.1429,0.5525,2.1956,2.5319,
0025033_session_2,rest_1_rest,0.017,0.186,1.000,0.005,-0.004,0.247,0.893,0.044500,0.066800,0.076000,0.191100,0.043500,0.033800,-0.000534,0.000667,-0.001182,0.003339,0.000112,-0.001700,0.104900,0.139900,0.149500,0.636300,0.078800,0.244400,0.039289,0.039329,0.021944,0.090109,0.024030,0.058908,0.0669,1.0000,0.2586,0.1039,0.5525,1.9431,1.4490,
0025034_session_2,rest_1_rest,0.037,0.230,7.000,0.008,0.006,0.349,2.144,0.137000,0.090500,0.134200,0.238000,0.175200,0.039300,-0.000260,-0.002872,0.001264,0.012584,-0.000416,-0.002859,0.254000,0.444700,0.170100,1.513400,0.239400,0.267500,0.096896,0.141243,0.058579,0.554801,0.066328,0.120961,0.1035,19.0000,0.3217,0.2098,10.4972,2.0240,2.4725,
0025035_session_2,rest_1_rest,0.014,0.100,1.000,0.006,0.001,0.064,0.765,0.066900,0.065300,0.033300,0.085500,0.069400,0.087100,-0.002336,0.002551,-0.000178,-0.000021,-0.001707,-0.001625,0.272900,0.233200,0.037400,0.132300,0.237000,0.242600,0.130718,0.104791,0.011395,0.066881,0.100598,0.038149,0.0794,1.0000,0.2818,0.1202,0.5525,2.1228,1.9031,
0025036_session_2,rest_1_rest,0.011,0.166,1.000,0.005,-0.002,0.241,0.723,0.058300,0.070600,0.022400,0.186200,0.045300,0.034600,-0.000214,0.002394,-0.001191,0.002262,0.000289,-0.001183,0.082800,0.222600,0.113200,0.354100,0.060700,0.147100,0.032372,0.114706,0.054227,0.041110,0.021079,0.043403,0.0561,1.0000,0.2368,0.0879,0.5525,1.8446,1.2891,
0025037_session_2,rest_1_rest,0.035,0.290,10.000,0.009,-0.001,0.414,3.082,0.082700,0.135000,0.055200,0.292500,0.125200,0.076000,0.001659,0.009478,0.002108,0.014935,-0.000812,-0.008056,0.166800,1.018800,0.345200,1.515900,0.187800,0.765900,0.083614,0.499896,0.119536,0.731779,0.074106,0.411528,0.1157,22.0000,0.3402,0.2185,12.1547,1.9697,2.4798,
0027056_session_1,rest_1_rest,0.039,0.138,5.000,0.007,-0.003,0.159,0.803,0.030200,0.076400,0.024000,0.139500,0.027100,0.163300,0.001181,-0.000183,0.001368,0.004085,0.001426,-0.003373,0.114500,0.077600,0.125200,0.497000,0.163400,0.351700,0.041827,0.020874,0.051415,0.145328,0.065921,0.118341,0.1207,7.0000,0.3474,0.1808,4.6358,15.8638,3.7629,
0027057_session_1,rest_1_rest,0.068,0.739,26.000,0.012,0.005,1.076,2.151,0.227700,0.348300,0.269200,0.874400,0.103100,0.508700,0.001557,0.001265,0.005017,-0.005685,0.000269,0.002232,0.390600,0.355600,0.640700,1.177200,0.155500,0.579700,0.058642,0.127939,0.128349,0.284926,0.036183,0.125989,0.2055,47.0000,0.4533,0.4868,31.1258,18.4672,5.7779,
0027063_session_1,rest_1_rest,0.051,0.340,11.000,0.017,-0.004,1.420,1.744,0.042000,0.747800,0.191400,0.721900,0.087000,0.419100,0.001623,-0.002438,-0.000691,0.010219,0.003290,-0.004013,0.125900,0.704100,0.131600,1.027800,0.282800,0.615300,0.071301,0.094513,0.042881,0.279381,0.136775,0.142516,0.2055,54.0000,0.4533,0.3796,35.7616,17.4127,5.9573,
0027061_session_1,rest_1_rest,0.031,0.137,4.000,0.003,-0.001,0.148,0.536,0.023400,0.027000,0.025600,0.081200,0.037300,0.185700,0.000520,0.000074,-0.000052,-0.000823,0.000518,-0.002495,0.093500,0.042700,0.042200,0.157800,0.083500,0.424100,0.044749,0.012899,0.016856,0.049926,0.035325,0.133140,0.0640,5.0000,0.2530,0.1169,2.0747,20.4909,2.0929,
0025000_session_1,rest_1_rest,0.016,0.080,0.000,0.005,-0.001,0.071,0.473,0.059300,0.054800,0.032600,0.064600,0.033100,0.093100,-0.000477,0.001382,0.001021,0.000609,0.000002,-0.001408,0.170300,0.240700,0.129400,0.186500,0.054700,0.176800,0.051458,0.039557,0.053565,0.075699,0.024646,0.064137,0.0605,0.0000,0.2459,0.1075,0.0000,2.0885,1.1556,
0025000_session_2,rest_1_rest,0.008,0.056,0.000,0.005,-0.001,0.155,0.479,0.063700,0.081800,0.037700,0.075900,0.029500,0.067600,-0.001054,0.001953,-0.000406,-0.000005,0.000202,-0.001108,0.144400,0.247000,0.066000,0.134900,0.058000,0.155300,0.068296,0.083977,0.028807,0.055319,0.017483,0.026779,0.0427,2.0000,0.2067,0.0718,1.1050,1.9916,0.7663,
0025001_session_1,rest_1_rest,0.052,0.255,21.000,0.010,-0.003,0.344,1.165,0.112600,0.195600,0.217400,0.210700,0.146400,0.166800,-0.001441,0.002288,0.000493,0.004852,-0.000560,-0.004105,0.243500,0.251700,0.190500,0.659300,0.145900,0.502000,0.060622,0.087508,0.057252,0.208568,0.024027,0.171316,0.1447,36.0000,0.3805,0.2871,19.8895,2.1805,3.3479,
0025001_session_2,rest_1_rest,0.016,0.114,1.000,0.006,-0.001,0.187,0.557,0.056500,0.195800,0.060600,0.153900,0.067100,0.067000,0.000690,0.001159,0.001168,0.000516,-0.000035,-0.001493,0.137200,0.232100,0.154700,0.299700,0.083000,0.169000,0.019377,0.089400,0.014758,0.096158,0.020051,0.040186,0.0634,6.0000,0.2518,0.1260,3.3149,2.1790,1.2482,
0025002_session_1,rest_1_rest,0.031,0.134,4.000,0.012,-0.000,0.216,0.529,0.096600,0.152300,0.085300,0.274900,0.046600,0.213200,0.000074,-0.000768,0.000937,-0.000537,0.000663,-0.000857,0.125600,0.201100,0.166000,0.301800,0.118300,0.203400,0.029613,0.084237,0.059947,0.150719,0.061698,0.035263,0.1197,22.0000,0.3460,0.2223,12.1547,2.0989,2.1379,
0025002_session_2,rest_1_rest,0.014,0.102,1.000,0.006,-0.000,0.096,0.231,0.062400,0.066700,0.067400,0.098900,0.064600,0.110300,-0.000227,-0.000113,0.000095,0.000028,-0.000247,-0.000845,0.105300,0.096200,0.069500,0.117600,0.057900,0.175500,0.034991,0.026258,0.022227,0.036523,0.016723,0.021967,0.0663,4.0000,0.2575,0.1231,2.2099,2.0014,1.2111,
0025003_session_1,rest_1_rest,0.080,0.964,38.000,0.071,0.012,3.174,3.558,0.889200,2.871600,0.712800,1.078700,0.277400,1.137600,-0.001476,-0.005644,0.001611,0.006363,-0.000208,-0.002194,0.714000,2.025200,0.836500,1.036400,0.339300,0.814900,0.119116,0.310398,0.118264,0.142523,0.040077,0.151609,0.4781,98.0000,0.6915,1.3337,54.1436,2.9335,6.3821,
0025003_session_2,rest_1_rest,0.034,0.321,7.000,0.020,-0.001,0.874,1.468,0.705000,0.728800,0.328500,0.316500,0.096800,0.184400,-0.001009,0.001103,-0.001418,0.002804,-0.001479,-0.002194,0.783200,0.447000,0.411700,0.481200,0.210200,0.276900,0.077692,0.071879,0.062808,0.077278,0.052858,0.052377,0.1673,27.0000,0.4090,0.3724,14.9171,2.4171,2.8825,
0025004_session_1,rest_1_rest,0.013,0.110,1.000,0.008,-0.002,0.126,1.036,0.083700,0.041200,0.047600,0.142500,0.054900,0.047800,-0.001773,0.004894,0.000100,0.001565,0.000040,-0.003109,0.240200,0.475200,0.150900,0.282700,0.070600,0.394800,0.133843,0.202286,0.025743,0.046032,0.017312,0.088714,0.0808,1.0000,0.2842,0.1259,0.5525,2.3192,1.7834,
0025004_session_2,rest_1_rest,0.012,0.074,0.000,0.006,0.000,0.136,0.519,0.073200,0.046200,0.043000,0.073800,0.091900,0.050400,-0.001654,0.000469,0.000555,0.000631,0.000478,-0.001670,0.203100,0.114100,0.121700,0.164600,0.089800,0.223300,0.098079,0.052023,0.034839,0.022507,0.022848,0.053774,0.0805,0.0000,0.2837,0.1253,0.0000,2.1466,1.9353,
0025005_session_1,rest_1_rest,0.082,1.524,20.000,0.015,-0.001,2.797,4.059,0.140200,0.939400,0.177900,1.529400,0.222500,0.154400,-0.000032,0.000518,0.000004,-0.000483,0.000394,-0.001011,0.172700,1.191800,0.272100,2.407700,0.295400,0.234300,0.036868,0.081921,0.031999,0.157712,0.026057,0.058082,0.1831,21.0000,0.4279,0.4860,11.6022,2.2239,4.9243,
0025005_session_2,rest_1_rest,0.016,0.092,0.000,0.006,0.000,0.101,0.504,0.061700,0.053100,0.040900,0.088300,0.058100,0.076500,-0.000217,0.000812,0.001272,-0.002132,0.000128,-0.000084,0.105000,0.101100,0.220400,0.275900,0.060500,0.075700,0.024958,0.043937,0.071703,0.110633,0.019748,0.023523,0.0788,0.0000,0.2807,0.1198,0.0000,2.3525,1.7798,
0025006_session_1,rest_1_rest,0.036,0.504,10.000,0.006,-0.003,0.430,1.108,0.071600,0.103600,0.085500,0.451600,0.130800,0.233100,-0.001790,-0.000151,-0.001761,0.005388,0.000130,-0.002755,0.234500,0.137000,0.200200,0.655300,0.094500,0.369400,0.095424,0.040358,0.061569,0.099967,0.022889,0.040333,0.1044,17.0000,0.3230,0.2220,9.3923,2.0260,2.6592,
0025006_session_2,rest_1_rest,0.032,0.311,9.000,0.008,-0.002,0.432,0.878,0.060200,0.190200,0.118100,0.742300,0.283100,0.211900,-0.001065,0.001377,0.000359,0.000324,-0.000064,-0.001299,0.199400,0.203100,0.184900,0.562500,0.251900,0.239600,0.058008,0.050721,0.045444,0.145818,0.029451,0.039957,0.1161,20.0000,0.3407,0.2554,11.0497,2.2855,2.7600,
0025007_session_1,rest_1_rest,0.015,0.151,1.000,0.006,-0.001,0.101,0.362,0.107200,0.063300,0.039600,0.111500,0.054200,0.101900,-0.000348,-0.000213,-0.000692,0.000525,-0.000067,-0.000571,0.096300,0.066500,0.083100,0.175300,0.080400,0.150300,0.039238,0.021483,0.027011,0.043055,0.025416,0.026962,0.0627,2.0000,0.2503,0.1069,1.1050,2.1382,1.2718,
0025007_session_2,rest_1_rest,0.010,0.098,0.000,0.005,-0.001,0.115,0.515,0.085100,0.085900,0.038700,0.091200,0.041600,0.052500,-0.000796,-0.000378,0.000737,0.002003,0.000373,-0.001526,0.154500,0.159900,0.091600,0.300000,0.067900,0.224600,0.061808,0.038021,0.023041,0.026548,0.026373,0.032137,0.0512,2.0000,0.2262,0.0979,1.1050,2.2247,0.8861,
0025008_session_1,rest_1_rest,0.030,0.122,4.000,0.010,0.000,0.217,0.574,0.082100,0.149700,0.085300,0.310800,0.126700,0.147400,-0.000231,-0.000966,0.001291,-0.000807,0.000804,-0.001153,0.134400,0.220300,0.191500,0.219100,0.139200,0.167000,0.043110,0.093405,0.090421,0.084117,0.060890,0.022916,0.1061,12.0000,0.3257,0.1925,6.6298,2.1466,2.2745,
0025008_session_2,rest_1_rest,0.020,0.183,3.000,0.008,0.000,0.272,0.483,0.075300,0.088700,0.143600,0.229700,0.087500,0.106200,-0.000987,-0.000967,0.000884,0.000989,0.000334,-0.001120,0.175400,0.163000,0.179900,0.220100,0.120500,0.157100,0.083477,0.034879,0.049662,0.032977,0.022432,0.012070,0.0890,19.0000,0.2984,0.1938,10.4972,2.2491,1.7965,
0025009_session_1,rest_1_rest,0.042,0.162,14.000,0.014,-0.001,0.589,1.102,0.113600,0.302200,0.125100,0.203600,0.142900,0.118500,-0.001883,0.001765,-0.000077,-0.001484,0.000261,-0.000825,0.292000,0.416900,0.177000,0.428200,0.100100,0.179700,0.115121,0.133328,0.042786,0.145340,0.028293,0.042082,0.1568,37.0000,0.3959,0.2877,20.4420,2.3180,3.4193,
0025009_session_2,rest_1_rest,0.039,0.238,14.000,0.014,-0.002,0.513,0.945,0.364000,0.325200,0.143400,0.450200,0.321800,0.178700,0.000602,0.002092,-0.001032,-0.001159,0.000490,-0.002009,0.237000,0.470300,0.181700,0.363000,0.257400,0.356400,0.039460,0.143709,0.071778,0.088842,0.071278,0.115932,0.1790,52.0000,0.4231,0.3330,28.7293,2.4210,4.1456,
0025010_session_1,rest_1_rest,0.119,2.558,43.000,0.108,0.039,14.301,15.737,1.237100,9.066700,0.352900,2.063400,0.366500,1.767800,-0.002826,-0.028537,0.001001,-0.002013,-0.001260,0.005872,1.132700,10.553400,0.615000,2.128900,0.562500,2.118800,0.114077,1.260090,0.056649,0.648097,0.079726,0.106427,0.5614,74.0000,0.7493,1.8430,40.8840,3.1508,7.3825,
0025010_session_2,rest_1_rest,0.109,1.386,37.000,0.040,0.002,3.604,4.808,0.310200,1.350500,0.163500,1.357900,0.132500,0.360100,-0.000615,0.002004,-0.000072,-0.001428,-0.000299,-0.001966,0.226000,1.747900,0.136600,1.865200,0.151900,0.352500,0.050692,0.303228,0.030293,0.207292,0.025451,0.094149,0.3433,62.0000,0.5859,1.0426,34.2541,2.6715,7.2536,
0025011_session_1,rest_1_rest,0.026,0.079,0.000,0.012,-0.007,0.218,2.408,0.095400,0.129200,0.127300,0.175800,0.072200,0.091700,-0.006683,-0.003848,0.006442,-0.001369,-0.004058,0.000886,0.921400,0.744900,0.753900,0.284900,0.475000,0.221900,0.347369,0.245596,0.308298,0.086935,0.171883,0.073578,0.1280,23.0000,0.3577,0.2107,12.7072,2.7345,2.6758,
0025011_session_2,rest_1_rest,0.038,0.148,3.000,0.007,-0.000,0.460,0.832,0.097000,0.186800,0.056400,0.105900,0.072000,0.210200,-0.001407,-0.000002,0.000057,-0.001366,-0.000023,-0.000098,0.257100,0.216400,0.044600,0.300600,0.076200,0.203300,0.077721,0.027731,0.010484,0.064809,0.010597,0.043506,0.1094,5.0000,0.3308,0.1747,2.7624,2.8237,2.7137,
0025012_session_1,rest_1_rest,0.010,0.079,0.000,0.009,0.001,0.753,1.315,0.069100,0.529100,0.057300,0.056600,0.051400,0.071800,-0.000941,-0.001761,-0.000053,-0.001041,0.000564,-0.000140,0.136900,0.885000,0.076700,0.120900,0.089300,0.123300,0.056353,0.151104,0.016714,0.059926,0.034816,0.032563,0.0648,4.0000,0.2546,0.1329,2.2099,2.4403,0.9426,
0025012_session_2,rest_1_rest,0.043,0.203,20.000,0.008,-0.000,0.303,0.556,0.050800,0.174900,0.078900,0.197300,0.061600,0.130100,-0.000536,0.000303,0.000280,0.001188,0.000337,-0.002553,0.096100,0.154100,0.075700,0.337700,0.076500,0.256200,0.040420,0.025742,0.017932,0.104924,0.017294,0.123731,0.1260,36.0000,0.3549,0.2485,19.8895,2.5719,2.9312,
0025013_session_1,rest_1_rest,0.013,0.067,0.000,0.004,-0.001,0.097,0.448,0.058700,0.072000,0.045500,0.051900,0.072200,0.133900,-0.001189,0.001424,-0.000353,-0.001372,0.000119,-0.001099,0.146900,0.150700,0.077600,0.186500,0.078200,0.164000,0.069141,0.091830,0.025971,0.070642,0.019689,0.015441,0.0537,0.0000,0.2318,0.0914,0.0000,2.0660,1.2695,
0025013_session_2,rest_1_rest,0.023,0.257,2.000,0.006,0.001,0.376,0.773,0.052900,0.172800,0.089800,0.242100,0.037000,0.115700,-0.000404,-0.000094,0.000575,-0.001689,0.000162,-0.000578,0.079700,0.113000,0.188000,0.452800,0.060500,0.210800,0.023386,0.041627,0.056218,0.144240,0.027391,0.050076,0.0667,4.0000,0.2582,0.1262,2.2099,2.0406,1.5190,
0025014_session_1,rest_1_rest,0.017,0.143,3.000,0.008,-0.000,0.372,0.524,0.055600,0.224800,0.078100,0.141400,0.050000,0.132500,-0.001126,0.000011,-0.000662,-0.000471,-0.000216,-0.000968,0.134800,0.215800,0.103600,0.199900,0.071400,0.171800,0.048748,0.049311,0.017087,0.043193,0.016345,0.014945,0.0788,10.0000,0.2808,0.1561,5.5249,2.4020,1.4787,
0025014_session_2,rest_1_rest,0.009,0.058,0.000,0.004,-0.000,0.049,0.229,0.057600,0.054000,0.022600,0.037100,0.026900,0.053500,-0.000798,0.000370,0.000091,-0.000907,0.000028,-0.000499,0.124800,0.054800,0.031700,0.116800,0.045900,0.108600,0.051644,0.020804,0.008221,0.038034,0.013195,0.012354,0.0496,0.0000,0.2227,0.0803,0.0000,2.4545,0.8844,
0025015_session_1,rest_1_rest,0.026,0.337,6.000,0.011,-0.001,0.581,0.927,0.086600,0.190300,0.066500,0.301200,0.098300,0.150700,-0.000676,-0.000037,-0.000020,-0.000150,-0.000610,-0.001584,0.142500,0.303400,0.093700,0.426000,0.111600,0.246500,0.039713,0.054174,0.031531,0.067401,0.026491,0.053965,0.1223,20.0000,0.3497,0.2400,11.0497,2.4454,2.5772,
