Subject,Scan,Mean_Relative_RMS_Displacement,Max_Relative_RMS_Displacement,Movements_gt_threshold,Mean_Relative_Mean_Rotation,Mean_Relative_Maxdisp,Max_Relative_Maxdisp,Max_Abs_Maxdisp,Max_Relative_Roll,Max_Relative_Pitch,Max_Relative_Yaw,Max_Relative_dS-I,Max_Relative_dL-R,Max_Relative_dP-A,Mean_Relative_Roll,Mean_Relative_Pitch,Mean_Relative_Yaw,Mean_Relative_dS-I,Mean_Relative_dL-R,Mean_Relative_dP-A,Max_Abs_Roll,Max_Abs_Pitch,Max_Abs_Yaw,Max_Abs_dS-I,Max_Abs_dL-R,Max_Abs_dP-A,Mean_Abs_Roll,Mean_Abs_Pitch,Mean_Abs_Yaw,Mean_Abs_dS-I,Mean_Abs_dL-R,Mean_Abs_dP-A,MeanFD,NumFD_greater_than_0.20,rootMeanSquareFD,FDquartile(top1/4thFD),PercentFD_greater_than_0.20,MeanDVARS,MeanFD_Jenkinson
0025012_session_2,rest_2_rest,0.061,1.410,19.000,0.019,0.006,1.746,2.306,0.123500,0.745500,0.233500,1.316200,0.226300,0.751900,-0.000856,-0.001317,0.001356,0.003623,0.000109,-0.004102,0.242100,0.907600,0.215200,1.784700,0.296600,0.787900,0.093920,0.212423,0.042636,0.447137,0.063978,0.212883,0.1961,28.0000,0.4429,0.5890,15.4696,2.7117,4.3027,
0025013_session_1,rest_2_rest,0.032,0.569,12.000,0.015,0.002,0.698,1.865,0.280000,0.395000,0.151600,0.474400,0.176700,0.294000,-0.000384,-0.000883,-0.000399,-0.001556,0.000192,-0.000179,0.260500,1.087300,0.210800,0.591700,0.211600,0.418700,0.039170,0.219181,0.056546,0.089648,0.022739,0.103124,0.1287,28.0000,0.3587,0.3424,15.4696,2.2297,2.3917,
0025013_session_2,rest_2_rest,0.043,0.676,14.000,0.022,-0.010,1.610,2.768,0.107700,0.914700,0.455100,0.677600,0.169500,0.415500,-0.001499,0.005738,-0.002149,0.000149,0.000399,-0.002601,0.303100,1.394600,0.336500,0.815300,0.255000,0.456400,0.127398,0.365892,0.132246,0.113421,0.060269,0.103321,0.1863,38.0000,0.4317,0.4954,20.9945,2.2621,3.4976,
0025014_session_1,rest_2_rest,0.012,0.150,2.000,0.005,-0.000,0.336,0.393,0.041300,0.163800,0.053900,0.091300,0.056300,0.150200,-0.000449,0.000865,-0.000288,-0.000112,-0.000003,-0.001182,0.062900,0.182500,0.075600,0.137500,0.066700,0.195500,0.020759,0.037399,0.012677,0.055909,0.011962,0.010051,0.0594,3.0000,0.2437,0.1052,1.6575,2.3002,1.0686,
0025014_session_2,rest_2_rest,0.015,0.173,2.000,0.006,-0.000,0.178,0.360,0.078600,0.100400,0.074200,0.167000,0.031200,0.092000,0.000068,0.000516,0.000277,0.000177,0.000335,-0.001775,0.053200,0.127500,0.057800,0.180600,0.043200,0.211000,0.010943,0.039949,0.016107,0.034502,0.008527,0.023677,0.0640,3.0000,0.2529,0.1123,1.6575,2.4614,1.2490,
0025015_session_1,rest_2_rest,0.048,0.886,16.000,0.014,0.000,1.546,2.427,0.130800,0.462400,0.118000,0.876000,0.197800,0.180600,-0.000750,0.000349,-0.000759,-0.000541,0.000791,-0.001325,0.166800,0.508300,0.115200,1.612000,0.313900,0.425700,0.056963,0.077435,0.032687,0.173398,0.096766,0.055363,0.1750,48.0000,0.4183,0.3803,26.5193,2.5685,3.6302,
0025015_session_2,rest_2_rest,0.031,0.450,10.000,0.008,-0.001,0.604,0.926,0.147400,0.162300,0.110600,0.412000,0.129100,0.130500,0.000073,0.000492,0.000696,0.000018,0.000125,-0.001079,0.160100,0.187300,0.195700,0.622800,0.168800,0.225800,0.033049,0.023479,0.033939,0.073783,0.024013,0.024791,0.1003,16.0000,0.3167,0.2218,8.8398,2.2370,2.2126,
0025016_session_1,rest_2_rest,0.056,0.395,24.000,0.018,0.007,0.965,1.807,0.529500,0.531600,0.315900,0.406900,0.212900,0.182900,-0.002147,0.000354,-0.003025,-0.005337,-0.000373,0.000528,0.726700,0.513700,0.497800,0.814700,0.244800,0.325300,0.094880,0.096837,0.095327,0.198229,0.047058,0.081332,0.1839,48.0000,0.4288,0.4250,26.5193,2.3850,3.8919,
0025016_session_2,rest_2_rest,0.019,0.172,4.000,0.014,-0.005,0.581,2.071,0.068000,0.257200,0.080500,0.223000,0.132600,0.144800,0.002398,0.009712,0.001977,-0.000023,0.002266,-0.004864,0.325400,1.092900,0.258100,0.258400,0.262700,0.629000,0.145908,0.615197,0.139989,0.064576,0.122351,0.247699,0.1154,22.0000,0.3397,0.2459,12.1547,2.1809,2.2506,
0025017_session_1,rest_2_rest,0.043,0.337,15.000,0.027,-0.007,0.916,3.089,0.258300,1.071800,0.192000,0.748400,0.173400,0.249500,-0.000107,-0.003057,0.000769,0.002239,-0.000054,-0.001585,0.546400,1.496600,0.224400,0.563600,0.358500,0.269000,0.106564,0.548291,0.093446,0.179547,0.066708,0.041936,0.2142,53.0000,0.4628,0.5129,29.2818,2.7586,3.5372,
0025017_session_2,rest_2_rest,0.054,0.618,25.000,0.020,0.000,3.594,3.905,0.350100,1.648200,0.144400,0.920200,0.197800,0.304500,0.000461,-0.004335,0.001259,0.003002,0.000201,-0.002285,0.319900,1.767300,0.183200,0.741900,0.165600,0.316900,0.056525,0.571039,0.054051,0.187742,0.028600,0.067240,0.1891,45.0000,0.4349,0.4654,24.8619,2.7479,3.8192,
0025018_session_1,rest_2_rest,0.022,0.119,1.000,0.013,-0.001,0.320,0.493,0.075300,0.205300,0.058800,0.109700,0.052200,0.063600,-0.000321,0.000418,-0.000096,-0.000222,0.000050,-0.001013,0.102300,0.242500,0.068300,0.123200,0.069400,0.136300,0.041071,0.053439,0.019682,0.030969,0.018381,0.027401,0.1208,13.0000,0.3476,0.1922,7.1823,2.0778,2.2764,
0025018_session_2,rest_2_rest,0.013,0.117,1.000,0.011,-0.002,0.202,0.762,0.056800,0.191000,0.106900,0.096500,0.116900,0.065500,-0.000938,0.000082,-0.000100,0.000258,0.000952,-0.000907,0.211000,0.429800,0.132800,0.215700,0.205100,0.208000,0.061619,0.143681,0.026733,0.035955,0.030757,0.051137,0.0909,9.0000,0.3015,0.1579,4.9724,1.9992,1.5236,
0025019_session_1,rest_2_rest,0.028,0.236,3.000,0.010,-0.001,0.480,0.901,0.297000,0.492000,0.182600,0.458900,0.179100,0.167500,-0.000255,-0.000988,-0.000493,-0.000632,-0.000545,-0.000548,0.384400,0.380700,0.127400,0.238100,0.108500,0.215700,0.076546,0.076566,0.030431,0.052072,0.032861,0.020258,0.1142,14.0000,0.3379,0.2486,7.7348,2.4603,2.3543,
0025019_session_2,rest_2_rest,0.029,0.103,1.000,0.011,-0.004,0.639,1.106,0.649000,0.222900,0.293800,0.157300,0.075200,0.100900,0.001431,0.004351,0.000507,0.001470,0.000281,-0.002405,0.516700,0.624700,0.218700,0.184100,0.061300,0.309500,0.110849,0.216319,0.068891,0.066770,0.018632,0.081331,0.1016,8.0000,0.3188,0.1969,4.4199,2.3819,2.2134,
0025020_session_1,rest_2_rest,0.018,0.106,1.000,0.006,-0.003,0.113,0.679,0.094400,0.067300,0.108600,0.101500,0.069500,0.060800,-0.000094,-0.001310,-0.000691,0.001832,-0.000274,-0.001396,0.095300,0.178800,0.091100,0.356300,0.059400,0.244600,0.032262,0.048944,0.030052,0.058057,0.017658,0.030377,0.0668,3.0000,0.2584,0.1134,1.6575,2.3065,1.4926,
0025021_session_2,rest_2_rest,0.034,0.152,1.000,0.008,0.001,0.213,0.540,0.090500,0.136700,0.086400,0.147400,0.105000,0.085100,-0.001603,-0.000386,0.000731,-0.000913,0.000615,-0.000831,0.186100,0.188800,0.094800,0.227600,0.109600,0.117600,0.087764,0.035118,0.039268,0.081471,0.036009,0.022781,0.1180,15.0000,0.3435,0.1971,8.2873,2.4320,2.7325,
0025022_session_1,rest_2_rest,0.036,0.373,10.000,0.014,-0.003,0.327,0.828,0.162700,0.316500,0.502800,0.343000,0.178500,0.146400,-0.000116,-0.000273,-0.000393,0.004725,-0.000896,-0.002204,0.160400,0.281100,0.332300,0.670200,0.186800,0.290300,0.039036,0.049481,0.053238,0.083743,0.042213,0.037897,0.1484,33.0000,0.3852,0.2955,18.2320,2.2228,3.1323,
0025023_session_1,rest_2_rest,0.015,0.121,1.000,0.005,0.001,0.071,0.447,0.052400,0.053100,0.026400,0.169400,0.029600,0.090000,-0.001226,-0.000816,-0.000192,0.000320,0.000358,-0.000298,0.147600,0.218200,0.055300,0.126500,0.041600,0.129800,0.078959,0.056228,0.014500,0.032362,0.015441,0.024548,0.0589,1.0000,0.2426,0.0991,0.5525,2.0608,1.2360,
0025023_session_3,rest_2_rest,0.013,0.223,1.000,0.005,0.001,0.206,0.568,0.070400,0.132300,0.074600,0.195100,0.078700,0.115000,-0.000682,-0.001617,0.000207,0.002048,0.000063,-0.001142,0.134800,0.254000,0.114200,0.270800,0.127200,0.205200,0.052641,0.097640,0.017968,0.039082,0.012363,0.015019,0.0528,3.0000,0.2298,0.0950,1.6575,2.2138,1.0125,
0025024_session_2,rest_2_rest,0.103,0.640,61.000,0.035,0.007,1.364,3.153,1.322400,1.126900,0.443500,0.837500,0.358400,0.366400,0.007680,-0.003588,-0.000304,-0.006167,0.001959,0.003295,1.309800,1.249100,0.585700,1.045600,0.486200,0.679600,0.414751,0.435645,0.108089,0.507923,0.131756,0.329856,0.3690,98.0000,0.6075,0.9332,54.1436,2.4554,6.5250,
0025025_session_2,rest_2_rest,0.021,0.388,3.000,0.021,-0.005,3.096,3.678,0.158400,1.807100,0.077500,0.519400,0.119100,0.272100,-0.000547,0.006476,-0.000957,0.000802,0.000896,-0.002218,0.141300,2.081600,0.132600,0.565400,0.182300,0.343000,0.040356,0.960276,0.061447,0.248174,0.041893,0.137447,0.1425,25.0000,0.3775,0.3576,13.8122,2.1150,2.0716,
0025027_session_1,rest_2_rest,0.020,0.092,0.000,0.022,-0.010,0.487,2.876,0.093800,0.327800,0.059600,0.264500,0.058700,0.122600,-0.001281,-0.012020,-0.000924,0.002672,-0.000080,0.002973,0.242600,1.653700,0.161700,0.486500,0.069200,0.487900,0.067314,0.520364,0.042613,0.061997,0.019257,0.157717,0.1525,42.0000,0.3905,0.2756,23.2044,1.9749,2.8539,
0025028_session_1,rest_2_rest,0.032,0.355,2.000,0.009,-0.002,0.473,0.941,0.061000,0.053800,0.090600,0.356000,0.095900,0.112100,0.001655,0.000187,0.002079,0.003786,0.001634,-0.001760,0.178500,0.138100,0.278800,0.590700,0.265900,0.249300,0.033099,0.025616,0.061359,0.057576,0.052208,0.047788,0.1142,5.0000,0.3380,0.1731,2.7624,2.2063,2.7808,
0025029_session_1,rest_2_rest,0.026,0.188,1.000,0.008,-0.004,0.216,1.532,0.068800,0.092200,0.029800,0.251800,0.058300,0.036500,-0.002749,-0.002421,0.000079,0.004276,-0.003482,-0.000690,0.342600,0.343300,0.048900,0.630900,0.396100,0.114200,0.134016,0.067191,0.015917,0.085561,0.151328,0.022896,0.0794,1.0000,0.2817,0.1370,0.5525,1.9868,1.7760,
0025030_session_1,rest_2_rest,0.015,0.365,1.000,0.005,-0.002,0.403,0.535,0.064900,0.167400,0.084400,0.401800,0.125800,0.092700,0.000445,0.000386,-0.000188,0.001349,-0.000482,-0.000650,0.093200,0.122700,0.111800,0.381900,0.134500,0.125000,0.010408,0.021967,0.014892,0.078716,0.014109,0.020327,0.0521,3.0000,0.2282,0.1045,1.6575,1.9336,1.0873,
0025031_session_1,rest_2_rest,0.016,0.306,1.000,0.004,-0.002,0.407,0.649,0.083100,0.089200,0.041100,0.312000,0.065800,0.162100,0.000519,0.001909,0.000235,0.001479,0.000432,-0.001254,0.119000,0.202400,0.056900,0.345100,0.111900,0.226700,0.024321,0.044354,0.022177,0.032223,0.046329,0.019339,0.0581,1.0000,0.2411,0.1017,0.5525,1.9227,1.3280,
0025032_session_1,rest_2_rest,0.031,0.236,5.000,0.007,-0.004,0.282,1.134,0.067000,0.090700,0.052300,0.230900,0.175600,0.089800,-0.001072,-0.002539,-0.001039,0.002230,-0.001587,-0.000374,0.167800,0.346400,0.135400,0.442900,0.205100,0.108500,0.062711,0.094155,0.062130,0.052108,0.057758,0.016812,0.1121,12.0000,0.3349,0.1899,6.6298,2.2203,2.6569,
0025033_session_1,rest_2_rest,0.024,0.191,4.000,0.006,-0.002,0.332,0.523,0.075800,0.094900,0.074200,0.339800,0.202000,0.114900,-0.000815,0.000837,0.000630,0.001955,-0.000335,-0.001140,0.150400,0.107200,0.136800,0.300700,0.221600,0.156700,0.045125,0.025721,0.065136,0.067315,0.023400,0.030792,0.0863,13.0000,0.2939,0.1814,7.1823,1.9160,1.9525,
0025034_session_1,rest_2_rest,0.020,0.233,3.000,0.005,-0.002,0.321,0.798,0.114700,0.061200,0.044500,0.231300,0.059600,0.082200,0.001550,0.000092,0.000999,0.001821,0.000829,-0.000783,0.159000,0.131700,0.132800,0.523900,0.148300,0.173700,0.033134,0.040214,0.035558,0.060138,0.057562,0.021904,0.0661,4.0000,0.2570,0.1179,2.2099,1.9725,1.5524,
0025036_session_1,rest_2_rest,0.011,0.256,1.000,0.004,-0.002,0.375,0.861,0.056600,0.078300,0.020500,0.303200,0.032500,0.096900,0.002411,0.003449,0.000047,0.001876,0.000992,-0.001736,0.229300,0.330500,0.029900,0.348300,0.111300,0.203900,0.082216,0.110127,0.007772,0.031626,0.046889,0.038543,0.0507,1.0000,0.2251,0.0824,0.5525,1.9127,1.1171,
0025037_session_1,rest_2_rest,0.030,0.299,10.000,0.009,-0.004,0.381,1.297,0.103000,0.224200,0.077100,1.138100,0.189600,0.353700,0.001055,0.002485,0.000146,0.002161,0.000435,-0.002566,0.140900,0.488700,0.152700,0.577000,0.201000,0.414300,0.034133,0.170841,0.041962,0.093209,0.035951,0.096485,0.1226,21.0000,0.3501,0.3031,11.6022,2.0808,2.9285,
0025038_session_1,rest_2_rest,0.062,0.312,32.000,0.008,-0.001,0.286,0.757,0.069500,0.093900,0.056600,0.474300,0.065600,0.232700,-0.000804,0.000518,-0.000773,0.000273,-0.000139,-0.000816,0.133100,0.123900,0.119900,0.519100,0.071900,0.209800,0.043542,0.036939,0.043518,0.074023,0.020274,0.031554,0.1685,61.0000,0.4105,0.3002,33.7017,1.9692,4.9409,
0025038_session_2,rest_2_rest,0.040,0.412,15.000,0.014,-0.004,0.724,1.868,0.172500,0.352100,0.133800,0.524000,0.077800,0.187900,-0.000920,-0.003344,-0.002381,-0.000023,-0.001063,0.000665,0.290800,0.818800,0.352200,0.524500,0.154300,0.333600,0.047987,0.192073,0.084900,0.154838,0.034031,0.090909,0.1359,32.0000,0.3686,0.3175,17.6796,2.2038,2.7693,
0025039_session_1,rest_2_rest,0.024,0.260,2.000,0.011,-0.003,0.461,1.438,0.063500,0.279500,0.042300,0.267300,0.052700,0.093800,0.002185,0.003913,0.000896,0.006506,0.001253,-0.004775,0.261500,0.553900,0.129300,0.635700,0.219500,0.508200,0.085653,0.170580,0.041142,0.257309,0.063541,0.186547,0.0955,4.0000,0.3091,0.1624,2.2099,2.0790,1.7613,
0025039_session_2,rest_2_rest,0.025,0.161,2.000,0.008,0.000,0.182,0.464,0.078100,0.070100,0.037900,0.185200,0.045700,0.050000,0.000432,-0.000943,0.000069,-0.001225,0.000327,0.000103,0.081000,0.141900,0.069900,0.303000,0.068300,0.072400,0.020677,0.051933,0.020971,0.140162,0.020692,0.037750,0.0763,2.0000,0.2762,0.1239,1.1050,2.0008,1.5792,
0025040_session_1,rest_2_rest,0.029,0.205,7.000,0.013,-0.007,0.325,1.534,0.143700,0.199100,0.116100,0.333400,0.122900,0.076100,0.001275,0.003791,-0.004819,0.001754,0.000825,-0.001306,0.269000,0.669200,0.687400,0.356500,0.279000,0.196800,0.097613,0.203221,0.206719,0.047233,0.083603,0.024751,0.1515,34.0000,0.3892,0.2832,18.7845,2.2601,3.0264,
0025040_session_2,rest_2_rest,0.018,0.143,4.000,0.012,-0.001,0.272,1.364,0.112500,0.138000,0.137400,0.253600,0.082200,0.121400,-0.004415,0.006564,-0.000289,0.000144,-0.002144,-0.002926,0.499800,0.645600,0.108200,0.270200,0.229700,0.345200,0.221749,0.199276,0.051189,0.059911,0.067786,0.083332,0.1193,14.0000,0.3453,0.2123,7.7348,2.1392,2.3192,
0025041_session_1,rest_2_rest,0.063,1.461,17.000,0.028,-0.012,3.643,6.268,1.254600,2.847900,1.197800,3.591900,2.148200,0.549000,-0.006720,-0.010077,0.002736,0.009562,-0.007742,0.000251,0.850500,1.991500,1.331000,2.318700,1.548700,0.455600,0.310800,0.485491,0.238547,0.865164,0.300000,0.189203,0.2817,32.0000,0.5308,0.9156,17.6796,2.2870,4.8498,
0025041_session_2,rest_2_rest,0.023,0.303,1.000,0.006,-0.003,0.430,0.550,0.066700,0.080800,0.025200,0.300200,0.031700,0.077300,-0.000117,0.000806,0.000072,0.001700,-0.000360,-0.000595,0.067000,0.127200,0.029100,0.331300,0.040600,0.113400,0.024924,0.029407,0.009604,0.032127,0.008715,0.011527,0.0830,1.0000,0.2880,0.1318,0.5525,2.0823,1.9595,
0025042_session_1,rest_2_rest,0.016,0.249,1.000,0.006,-0.002,0.327,0.612,0.064800,0.095200,0.093500,0.265300,0.030200,0.058400,-0.001247,0.001161,-0.000625,0.002358,-0.000942,-0.001126,0.161700,0.139900,0.161300,0.326000,0.093000,0.145800,0.074507,0.049011,0.029978,0.042598,0.036183,0.032105,0.0710,3.0000,0.2664,0.1207,1.6575,2.1349,1.5285,
0025042_session_2,rest_2_rest,0.010,0.267,1.000,0.007,-0.002,0.364,0.717,0.066700,0.063600,0.077800,0.285200,0.021400,0.077900,-0.000606,0.001901,-0.000938,0.002228,-0.000519,-0.001515,0.101000,0.178900,0.154800,0.389800,0.070600,0.225100,0.053717,0.092366,0.020748,0.024668,0.026880,0.028181,0.0543,1.0000,0.2330,0.0921,0.5525,2.2520,1.0174,
0025043_session_2,rest_2_rest,0.050,0.333,15.000,0.011,-0.002,0.311,0.928,0.063100,0.102800,0.048900,0.330300,0.037400,0.049000,-0.000642,-0.002605,0.000168,0.004714,0.000058,-0.000269,0.106900,0.371700,0.057200,0.607700,0.031300,0.063000,0.054674,0.202116,0.019540,0.143883,0.009361,0.021335,0.1126,11.0000,0.3356,0.1896,6.0773,2.0548,2.9809,
0025044_session_1,rest_2_rest,0.026,0.395,1.000,0.005,-0.004,0.518,1.068,0.064100,0.078600,0.030900,0.416700,0.029000,0.043400,0.000612,0.002445,-0.000593,0.004599,0.000245,-0.002084,0.122500,0.236600,0.099200,0.703700,0.056600,0.245900,0.015230,0.104414,0.025898,0.106335,0.011578,0.086536,0.0722,1.0000,0.2687,0.1128,0.5525,2.1189,1.7272,
0025044_session_2,rest_2_rest,0.059,0.289,37.000,0.006,-0.002,0.420,0.734,0.049700,0.074100,0.051400,0.302600,0.112300,0.074800,0.000384,0.001244,-0.000238,0.001120,0.000184,0.000275,0.059600,0.168700,0.066500,0.438600,0.120200,0.118900,0.011732,0.059713,0.016174,0.114388,0.030374,0.041459,0.1258,40.0000,0.3547,0.2529,22.0994,2.0784,3.3470,
0025045_session_1,rest_2_rest,0.017,0.167,2.000,0.012,-0.005,0.688,2.510,0.131000,0.427300,0.092800,0.277500,0.072100,0.115000,-0.001425,0.012608,0.002626,0.004985,0.002534,-0.004863,0.218800,1.404500,0.403200,0.509600,0.309700,0.544900,0.056306,0.499653,0.142574,0.172996,0.095614,0.173309,0.0919,7.0000,0.3032,0.1693,3.8674,2.4047,1.5025,
0025045_session_2,rest_2_rest,0.047,0.635,13.000,0.022,0.001,0.376,2.729,0.392300,1.167700,0.403200,0.828500,0.537700,0.274500,0.004700,0.010099,0.002727,0.012293,-0.000825,-0.006553,0.916600,1.652000,0.671900,1.220400,1.098500,0.615900,0.240222,0.665400,0.179943,0.443789,0.144875,0.269223,0.2201,55.0000,0.4692,0.4743,30.3867,2.6069,3.8835,
0025046_session_1,rest_2_rest,0.017,0.115,1.000,0.006,-0.001,0.152,0.402,0.125600,0.069600,0.050800,0.164500,0.072700,0.042300,0.000275,-0.000685,0.000266,0.000169,-0.000612,-0.000501,0.096700,0.148900,0.057300,0.166600,0.059500,0.110800,0.037678,0.036115,0.023081,0.073974,0.018462,0.020680,0.0760,2.0000,0.2758,0.1246,1.1050,2.0662,1.6831,
0025046_session_2,rest_2_rest,0.026,0.164,4.000,0.014,0.003,0.379,1.094,0.204500,0.088100,0.173500,0.175300,0.070600,0.075500,-0.001560,0.001460,-0.004444,-0.000534,0.000335,-0.000498,0.343700,0.175200,0.511400,0.303500,0.118800,0.164600,0.032186,0.042879,0.103976,0.055514,0.029829,0.016247,0.1122,19.0000,0.3350,0.2174,10.4972,2.1002,1.9172,
0025047_session_1,rest_2_rest,0.019,0.357,2.000,0.006,-0.005,0.515,1.476,0.191800,0.207700,0.129400,0.377500,0.108400,0.094000,0.000484,0.003777,-0.002211,0.004968,-0.001708,-0.002790,0.156200,0.397200,0.306900,0.703100,0.222500,0.336500,0.025208,0.163506,0.090751,0.089198,0.072440,0.074877,0.0699,5.0000,0.2643,0.1332,2.7624,2.1146,1.4747,
0025047_session_3,rest_2_rest,0.055,0.261,28.000,0.014,-0.004,0.662,1.616,0.178900,1.134500,0.125200,0.606600,0.305800,0.281100,-0.002690,0.002793,-0.003394,0.006046,-0.006171,-0.004055,0.429100,0.693100,0.422800,0.821600,0.677100,0.478000,0.212703,0.170888,0.112372,0.225317,0.364985,0.187326,0.1929,51.0000,0.4392,0.4121,28.1768,2.2296,4.3484,
0025048_session_1,rest_2_rest,0.046,0.245,22.000,0.021,-0.014,0.535,3.130,0.497500,0.749000,0.213400,0.211400,0.100500,0.177800,0.001932,0.011050,0.001416,0.003145,-0.000921,-0.003756,0.641700,1.708900,0.378100,0.444300,0.145100,0.439500,0.179498,0.534549,0.139771,0.129453,0.040219,0.114123,0.1856,50.0000,0.4308,0.4196,27.6243,2.2285,3.0987,
0025048_session_2,rest_2_rest,0.027,0.200,9.000,0.011,0.003,0.270,1.800,0.087400,0.155500,0.097500,0.232100,0.093300,0.119300,0.002569,0.001987,0.002957,-0.002560,0.003249,-0.002815,0.251700,0.426200,0.578300,1.046000,0.332300,0.371500,0.087581,0.134763,0.175334,0.291393,0.155713,0.066588,0.1017,18.0000,0.3189,0.2106,9.9448,2.0675,2.0868,
0025049_session_1,rest_2_rest,0.024,0.264,7.000,0.008,-0.004,0.363,0.876,0.068300,0.070200,0.090500,0.293900,0.056000,0.075200,0.000023,0.001450,-0.001053,0.002437,-0.000732,-0.002234,0.125700,0.203400,0.162200,0.490900,0.100200,0.307100,0.037539,0.096664,0.039248,0.056444,0.020862,0.050102,0.0991,12.0000,0.3147,0.1863,6.6298,2.0893,2.1858,
0025049_session_2,rest_2_rest,0.030,0.240,9.000,0.014,-0.001,0.525,0.778,0.170200,0.179800,0.134700,0.266400,0.112300,0.082100,-0.002147,0.000017,-0.000883,0.003208,-0.001988,-0.001672,0.282100,0.224200,0.177700,0.445300,0.181600,0.195000,0.117909,0.043866,0.055575,0.058446,0.065951,0.031801,0.1349,29.0000,0.3672,0.2551,16.0221,2.1979,2.9740,
0025050_session_1,rest_2_rest,0.024,0.240,2.000,0.005,-0.001,0.165,1.141,0.099300,0.060800,0.036900,0.238200,0.062100,0.100800,-0.002922,-0.000022,0.000946,0.007913,-0.002712,-0.003688,0.354100,0.101600,0.121700,0.785100,0.290700,0.336700,0.119972,0.033528,0.033986,0.236831,0.102941,0.123621,0.0690,3.0000,0.2626,0.1178,1.6575,1.9804,1.6399,
0025050_session_2,rest_2_rest,0.022,0.099,0.000,0.007,-0.006,0.210,1.370,0.095200,0.056800,0.033000,0.111300,0.074900,0.030500,0.002903,-0.001432,0.000727,0.003242,0.002083,-0.000987,0.444300,0.215900,0.138300,0.403600,0.351600,0.104500,0.120723,0.075156,0.054627,0.109051,0.106774,0.045179,0.0818,2.0000,0.2860,0.1204,1.1050,2.0243,1.7980,
0025051_session_1,rest_2_rest,0.094,0.539,67.000,0.015,0.003,0.697,2.630,0.153400,0.253800,0.111700,0.544900,0.138400,0.143600,-0.000196,-0.001578,-0.001004,0.017544,0.001689,-0.004183,0.143200,0.404600,0.184000,2.083300,0.229000,0.422200,0.050418,0.124490,0.048475,0.976031,0.094699,0.198561,0.2032,75.0000,0.4508,0.3958,41.4365,2.3661,5.5875,
0025051_session_2,rest_2_rest,0.046,0.435,21.000,0.014,0.004,0.466,2.511,0.183300,0.274600,0.097700,0.409800,0.198600,0.196100,-0.002495,0.009172,-0.001369,0.012830,-0.003135,-0.006087,0.377200,1.062700,0.302900,1.300900,0.511800,0.619800,0.150837,0.451914,0.106884,0.534737,0.203560,0.246751,0.1517,42.0000,0.3895,0.3223,23.2044,2.2114,3.4989,
0025052_session_1,rest_2_rest,0.045,0.130,4.000,0.009,-0.003,0.145,0.837,0.083600,0.057700,0.056100,0.161000,0.095400,0.068400,0.000255,-0.000283,0.000619,0.004441,0.002764,-0.001778,0.124200,0.075400,0.144000,0.532400,0.347600,0.223800,0.046648,0.019535,0.040055,0.134505,0.111985,0.058053,0.1595,38.0000,0.3993,0.2233,20.9945,1.9795,3.9406,
0025052_session_2,rest_2_rest,0.028,0.134,1.000,0.013,-0.002,0.230,0.690,0.061900,0.073300,0.050100,0.220300,0.082800,0.060200,-0.000126,0.002374,-0.000375,0.001196,0.000940,-0.001474,0.128000,0.233700,0.071300,0.292000,0.182200,0.226200,0.044098,0.111641,0.024124,0.041448,0.051258,0.033893,0.1259,13.0000,0.3549,0.1940,7.1823,2.1521,3.0491,
0025053_session_1,rest_2_rest,0.034,0.200,9.000,0.012,-0.000,0.330,0.527,0.042800,0.180800,0.103700,0.210200,0.071400,0.070700,-0.000541,0.000448,-0.000075,0.000897,-0.000073,-0.001272,0.102000,0.209000,0.127400,0.265300,0.067700,0.163600,0.052364,0.043142,0.017098,0.077403,0.018833,0.057056,0.1453,36.0000,0.3812,0.2474,19.8895,2.3591,3.0881,
0025053_session_2,rest_2_rest,0.036,0.249,8.000,0.014,-0.002,0.348,0.910,0.058300,0.138000,0.127600,0.269800,0.073200,0.057900,0.000379,0.000415,-0.001593,0.004321,0.000774,-0.002107,0.079200,0.222000,0.198600,0.544600,0.077500,0.265000,0.018710,0.074873,0.052413,0.145996,0.023506,0.072501,0.1391,26.0000,0.3730,0.2256,14.3646,2.1778,2.7261,
0025054_session_1,rest_2_rest,0.094,0.458,60.000,0.019,-0.008,0.493,2.828,0.122300,0.283800,0.137700,0.564200,0.098500,0.103500,0.007311,-0.004777,-0.003322,0.009093,0.004516,-0.002059,0.729700,0.747000,0.316200,1.234200,0.523700,0.263000,0.314484,0.160102,0.109067,0.298514,0.195921,0.071158,0.2760,123.0000,0.5253,0.4664,67.9558,2.7811,6.9711,
0025054_session_2,rest_2_rest,0.095,0.464,62.000,0.021,-0.009,1.129,3.061,0.087700,0.623400,0.167700,0.586800,0.092200,0.166600,0.000569,-0.003232,0.000107,0.005029,0.000685,-0.000414,0.075000,1.348500,0.176200,1.226900,0.106700,0.178800,0.024728,0.158356,0.059168,0.156141,0.034269,0.029938,0.3058,119.0000,0.5530,0.5842,65.7459,2.6635,8.0899,
